team_name,team_id,season,conference,conference_id,jersey,player,pos,yr,g,gs
Bellarmine Knights,52,2019,SoCon,912,20,"Daniels, John",D,So,0,0
Bellarmine Knights,52,2019,SoCon,912,30,"Doherty, Tucker",M,Jr,4,0
Bellarmine Knights,52,2019,SoCon,912,9,"Dondoyano, Jordan",GK,Jr,12,11
Bellarmine Knights,52,2019,SoCon,912,24,"Fairbanks, Chase",D,Fr,11,5
Bellarmine Knights,52,2019,SoCon,912,3,"Fennell, Brendan",D,Jr,10,10
Bellarmine Knights,52,2019,SoCon,912,21,"Franceschini, Thomas",D,Jr,0,0
Bellarmine Knights,52,2019,SoCon,912,7,"Herbert, Cameron",M,Fr,0,0
Bellarmine Knights,52,2019,SoCon,912,15,"Hoffman, Luke",M,Sr,8,0
Bellarmine Knights,52,2019,SoCon,912,0,"Hyde, Justin",M,Sr,0,0
Bellarmine Knights,52,2019,SoCon,912,2,"Kalata, Brentley",M,Jr,0,0
Bellarmine Knights,52,2019,SoCon,912,6,"Keegan, Patrick",M,Fr,0,0
Bellarmine Knights,52,2019,SoCon,912,28,"Lambe, Kevin",M,Fr,7,0
Bellarmine Knights,52,2019,SoCon,912,40,"Legnard, Luke",M,So,13,13
Bellarmine Knights,52,2019,SoCon,912,77,"Lockyear, Turner",M,Sr,10,0
Bellarmine Knights,52,2019,SoCon,912,11,"Macko, Morgan",ATT,Jr,13,13
Bellarmine Knights,52,2019,SoCon,912,45,"Miller, Ian",ATT,Sr,13,13
Bellarmine Knights,52,2019,SoCon,912,50,"Murray, Collin",D,So,11,5
Bellarmine Knights,52,2019,SoCon,912,31,"Noland, Logan",M,Fr,0,0
Bellarmine Knights,52,2019,SoCon,912,17,"Pattinson, Ethan",M,Fr,4,0
Bellarmine Knights,52,2019,SoCon,912,16,"Reilly, Ian",GK,Jr,3,2
Bellarmine Knights,52,2019,SoCon,912,41,"Robbins, Jon",M,So,13,2
Bellarmine Knights,52,2019,SoCon,912,26,"Rose, Chase",GK,Sr,1,0
Bellarmine Knights,52,2019,SoCon,912,10,"Roshkowski, Blake",M,So,12,1
Bellarmine Knights,52,2019,SoCon,912,85,"Rubak, Eric",D,Jr,13,4
Bellarmine Knights,52,2019,SoCon,912,19,"Seay, Riley",M,Fr,13,13
Bellarmine Knights,52,2019,SoCon,912,37,"Simonton, J.T.",FO,So,9,0
Bellarmine Knights,52,2019,SoCon,912,5,"Streeter, Austin",M,Sr,7,0
Bellarmine Knights,52,2019,SoCon,912,34,"Tomas, Trent",M,So,10,0
Bellarmine Knights,52,2019,SoCon,912,27,"Trout, Landon",ATT,So,13,13
Bellarmine Knights,52,2019,SoCon,912,49,"Tulett, Dylan",M,So,1,0
Bellarmine Knights,52,2019,SoCon,912,1,"Vaxman, Bryce",D,So,9,0
Bellarmine Knights,52,2019,SoCon,912,55,"Votto, Stephen",ATT,Sr,13,12
Bellarmine Knights,52,2019,SoCon,912,88,"Wehn, Josh",D,Sr,13,13
Bellarmine Knights,52,2019,SoCon,912,23,"Whiteford, James",M,So,12,0
Bellarmine Knights,52,2019,SoCon,912,44,"Wolfson, Cole",M,Jr,13,0
Bellarmine Knights,52,2018,SoCon,912,4,"Autry, Michael",,Fr,13,3
Bellarmine Knights,52,2018,SoCon,912,7,"Barco, Conner",,Fr,11,0
Bellarmine Knights,52,2018,SoCon,912,36,"Bowie, Griffin",,Fr,3,0
Bellarmine Knights,52,2018,SoCon,912,14,"Brown, Brayden",,Fr,8,0
Bellarmine Knights,52,2018,SoCon,912,33,"Cartor, Max",,So,0,0
Bellarmine Knights,52,2018,SoCon,912,35,"Chernosky, Brent",,Fr,0,0
Bellarmine Knights,52,2018,SoCon,912,10,"Chessock, Connor",,Fr,4,2
Bellarmine Knights,52,2018,SoCon,912,27,"Daniels, John",,So,2,0
Bellarmine Knights,52,2018,SoCon,912,30,"Doherty, Tucker",,So,1,0
Bellarmine Knights,52,2018,SoCon,912,9,"Dondoyano, Jordan",G,So,3,2
Bellarmine Knights,52,2018,SoCon,912,28,"Fahey, Kevin",,Sr,12,11
Bellarmine Knights,52,2018,SoCon,912,23,"Fennell, Brendan",D,So,12,8
Bellarmine Knights,52,2018,SoCon,912,21,"Franceschini, Thomas",,So,1,0
Bellarmine Knights,52,2018,SoCon,912,52,"Frega, Mark",,Jr,0,0
Bellarmine Knights,52,2018,SoCon,912,43,"Galvin, Matt",,Fr,1,0
Bellarmine Knights,52,2018,SoCon,912,8,"Hoffman, Luke",,Jr,12,0
Bellarmine Knights,52,2018,SoCon,912,31,"Hulsman, John",,Fr,9,9
Bellarmine Knights,52,2018,SoCon,912,0,"Hyde, Justin",,Jr,0,0
Bellarmine Knights,52,2018,SoCon,912,24,"Kalata, Brentley",,So,1,0
Bellarmine Knights,52,2018,SoCon,912,22,"Kent, Brad",,Fr,0,0
Bellarmine Knights,52,2018,SoCon,912,40,"Legnard, Luke",,Fr,12,10
Bellarmine Knights,52,2018,SoCon,912,29,"Liddy, Eric",,Jr,8,1
Bellarmine Knights,52,2018,SoCon,912,77,"Lockyear, Turner",,Fr,6,0
Bellarmine Knights,52,2018,SoCon,912,18,"Lowry, Brody",,Fr,0,0
Bellarmine Knights,52,2018,SoCon,912,6,"Macko, Graham",A,Jr,6,2
Bellarmine Knights,52,2018,SoCon,912,11,"Macko, Morgan",A,So,13,13
Bellarmine Knights,52,2018,SoCon,912,50,"Miller, Ian",A,So,11,6
Bellarmine Knights,52,2018,SoCon,912,50,"Murray, Collin",,Fr,0,0
Bellarmine Knights,52,2018,SoCon,912,19,"Newman, Carson",,Fr,0,0
Bellarmine Knights,52,2018,SoCon,912,8,"Niebrugge, Luke",,Fr,0,0
Bellarmine Knights,52,2018,SoCon,912,16,"Reilly, Ian",,Fr,3,2
Bellarmine Knights,52,2018,SoCon,912,41,"Robbins, Jon",,Fr,13,11
Bellarmine Knights,52,2018,SoCon,912,11,"Rose, Chase",GK,So,0,0
Bellarmine Knights,52,2018,SoCon,912,10,"Roshkowski, Blake",,Fr,13,0
Bellarmine Knights,52,2018,SoCon,912,13,"Roshkowski, Will",,Jr,13,10
Bellarmine Knights,52,2018,SoCon,912,36,"Rubak, Eric",,So,13,6
Bellarmine Knights,52,2018,SoCon,912,37,"Simonton, J.T.",,Fr,7,0
Bellarmine Knights,52,2018,SoCon,912,9,"Streeter, Austin",A,Jr,12,3
Bellarmine Knights,52,2018,SoCon,912,34,"Tomas, Trent",,Fr,7,0
Bellarmine Knights,52,2018,SoCon,912,27,"Trout, Landon",,Fr,13,6
Bellarmine Knights,52,2018,SoCon,912,49,"Tulett, Dylan",,Fr,5,0
Bellarmine Knights,52,2018,SoCon,912,1,"Vaxman, Bryce",,Fr,2,0
Bellarmine Knights,52,2018,SoCon,912,55,"Votto, Stephen",A,So,10,4
Bellarmine Knights,52,2018,SoCon,912,42,"Wall, Brian",,Jr,12,12
Bellarmine Knights,52,2018,SoCon,912,88,"Wehn, Josh",,So,13,5
Bellarmine Knights,52,2018,SoCon,912,24,"Weis, Sam",,Fr,5,0
Bellarmine Knights,52,2018,SoCon,912,25,"Wentz, Zachary",,Fr,0,0
Bellarmine Knights,52,2018,SoCon,912,23,"Whiteford, James",,Fr,8,4
Bellarmine Knights,52,2018,SoCon,912,44,"Wolfson, Cole",,Jr,13,0
Bellarmine Knights,52,2017,SoCon,912,7,"Barco, Conner",,N/A,3,0
Bellarmine Knights,52,2017,SoCon,912,20,"Barco, Tanner",,Jr,13,1
Bellarmine Knights,52,2017,SoCon,912,22,"Barge, Briton",,So,0,0
Bellarmine Knights,52,2017,SoCon,912,4,"Broderick, Ryan",,Jr,1,0
Bellarmine Knights,52,2017,SoCon,912,38,"Buckley, Nick",,So,0,0
Bellarmine Knights,52,2017,SoCon,912,33,"Cartor, Max",,Fr,8,5
Bellarmine Knights,52,2017,SoCon,912,34,"Charpentier, Ben",,Fr,0,0
Bellarmine Knights,52,2017,SoCon,912,10,"Chessock, Connor",,N/A,2,0
Bellarmine Knights,52,2017,SoCon,912,47,"Christian, Aidan",D,Jr,12,6
Bellarmine Knights,52,2017,SoCon,912,2,"Ciessau, Tucker",ATT,Jr,13,12
Bellarmine Knights,52,2017,SoCon,912,14,"Coukoulis, Ryan",,Fr,4,1
Bellarmine Knights,52,2017,SoCon,912,27,"Daniels, John",,Fr,1,0
Bellarmine Knights,52,2017,SoCon,912,33,"Davis, Bradley",,So,0,0
Bellarmine Knights,52,2017,SoCon,912,30,"Doherty, Tucker",,Fr,8,0
Bellarmine Knights,52,2017,SoCon,912,9,"Dondoyano, Jordan",G,Fr,6,6
Bellarmine Knights,52,2017,SoCon,912,18,"Durtschi, Nick",,Fr,0,0
Bellarmine Knights,52,2017,SoCon,912,28,"Fahey, Kevin",,Jr,12,12
Bellarmine Knights,52,2017,SoCon,912,23,"Fennell, Brendan",D,Fr,12,10
Bellarmine Knights,52,2017,SoCon,912,21,"Franceschini, Thomas",,Fr,1,0
Bellarmine Knights,52,2017,SoCon,912,52,"Frega, Mark",,So,0,0
Bellarmine Knights,52,2017,SoCon,912,39,"Gatt, Dylan",A,Fr,0,0
Bellarmine Knights,52,2017,SoCon,912,44,"Goethais, Drew",GK,So,0,0
Bellarmine Knights,52,2017,SoCon,912,7,"Haas, Will",G,Jr,0,0
Bellarmine Knights,52,2017,SoCon,912,10,"Harryman, Connor",,So,0,0
Bellarmine Knights,52,2017,SoCon,912,27,"Hill, Brogan",,Fr,0,0
Bellarmine Knights,52,2017,SoCon,912,8,"Hoffman, Luke",,So,13,5
Bellarmine Knights,52,2017,SoCon,912,24,"Kalata, Brentley",,Fr,2,0
Bellarmine Knights,52,2017,SoCon,912,12,"Kalish, Evan",,So,13,7
Bellarmine Knights,52,2017,SoCon,912,15,"Keding, Gabe",,So,0,0
Bellarmine Knights,52,2017,SoCon,912,49,"Killion, Cole",,Sr,0,0
Bellarmine Knights,52,2017,SoCon,912,36,"King, Nick",,So,13,3
Bellarmine Knights,52,2017,SoCon,912,8,"Krambeer, Joe",,Fr,0,0
Bellarmine Knights,52,2017,SoCon,912,29,"Liddy, Eric",,So,11,0
Bellarmine Knights,52,2017,SoCon,912,77,"Lockyear, Turner",,N/A,6,1
Bellarmine Knights,52,2017,SoCon,912,11,"Macko, Morgan",A,Fr,11,4
Bellarmine Knights,52,2017,SoCon,912,6,"Macko, Graham",A,So,12,0
Bellarmine Knights,52,2017,SoCon,912,50,"Miller, Ian",A,Fr,13,1
Bellarmine Knights,52,2017,SoCon,912,22,"Nangle, Tyler",,Jr,11,9
Bellarmine Knights,52,2017,SoCon,912,40,"Perkins, Jack",,Jr,13,2
Bellarmine Knights,52,2017,SoCon,912,31,"Petty, Luke",,N/A,1,0
Bellarmine Knights,52,2017,SoCon,912,11,"Rose, Chase",GK,Fr,3,2
Bellarmine Knights,52,2017,SoCon,912,13,"Roshkowski, Will",,So,10,0
Bellarmine Knights,52,2017,SoCon,912,36,"Rubak, Eric",,Fr,12,9
Bellarmine Knights,52,2017,SoCon,912,36,"Rullan, Kyle",,Fr,3,0
Bellarmine Knights,52,2017,SoCon,912,21,"Schmitt, Bobby",M,Fr,0,0
Bellarmine Knights,52,2017,SoCon,912,48,"Schoeneck, Andrew",,So,13,10
Bellarmine Knights,52,2017,SoCon,912,51,"Shanks, Austin",,Jr,0,0
Bellarmine Knights,52,2017,SoCon,912,9,"Silverblatt, Paul",,Fr,0,0
Bellarmine Knights,52,2017,SoCon,912,3,"Sims, Kevin",,Jr,0,0
Bellarmine Knights,52,2017,SoCon,912,5,"Sprock, Dylan",,Jr,1,0
Bellarmine Knights,52,2017,SoCon,912,9,"Streeter, Austin",A,So,12,1
Bellarmine Knights,52,2017,SoCon,912,1,"Taulane, Matt",,Jr,0,0
Bellarmine Knights,52,2017,SoCon,912,7,"Thomas, Jace",,So,0,0
Bellarmine Knights,52,2017,SoCon,912,55,"Votto, Stephen",A,Fr,7,3
Bellarmine Knights,52,2017,SoCon,912,42,"Wall, Brian",,So,13,10
Bellarmine Knights,52,2017,SoCon,912,45,"Walsh, Hayden",,So,0,0
Bellarmine Knights,52,2017,SoCon,912,88,"Wehn, Josh",,Fr,12,7
Bellarmine Knights,52,2017,SoCon,912,23,"Wesley, Reid",M,Fr,0,0
Bellarmine Knights,52,2017,SoCon,912,44,"Wolfson, Cole",,So,13,3
Bellarmine Knights,52,2017,SoCon,912,41,"Zamora, Daniel",,Fr,0,0
Bellarmine Knights,52,2016,SoCon,912,20,"Barco, Tanner",,So,4,0
Bellarmine Knights,52,2016,SoCon,912,22,"Barge, Briton",,Fr,0,0
Bellarmine Knights,52,2016,SoCon,912,4,"Broderick, Ryan",,So,8,2
Bellarmine Knights,52,2016,SoCon,912,38,"Buckley, Nick",,Fr,0,0
Bellarmine Knights,52,2016,SoCon,912,33,"Cartor, Max",,N/A,9,4
Bellarmine Knights,52,2016,SoCon,912,34,"Charpentier, Ben",,N/A,10,1
Bellarmine Knights,52,2016,SoCon,912,2,"Ciessau, Tucker",ATT,So,15,2
Bellarmine Knights,52,2016,SoCon,912,14,"Coukoulis, Ryan",,N/A,9,8
Bellarmine Knights,52,2016,SoCon,912,47,"Cousins, Chris",,Sr,4,0
Bellarmine Knights,52,2016,SoCon,912,33,"Davis, Bradley",,Fr,0,0
Bellarmine Knights,52,2016,SoCon,912,18,"Durtschi, Nick",,N/A,3,0
Bellarmine Knights,52,2016,SoCon,912,28,"Fahey, Kevin",,So,15,14
Bellarmine Knights,52,2016,SoCon,912,52,"Frega, Mark",,Fr,0,0
Bellarmine Knights,52,2016,SoCon,912,31,"Garcia, Paul",,Sr,0,0
Bellarmine Knights,52,2016,SoCon,912,39,"Gatt, Dylan",A,N/A,15,15
Bellarmine Knights,52,2016,SoCon,912,44,"Goethais, Drew",GK,Fr,0,0
Bellarmine Knights,52,2016,SoCon,912,7,"Haas, Will",G,So,0,0
Bellarmine Knights,52,2016,SoCon,912,10,"Harryman, Connor",,Fr,14,14
Bellarmine Knights,52,2016,SoCon,912,43,"Healey, Shane",,Sr,15,8
Bellarmine Knights,52,2016,SoCon,912,27,"Hill, Brogan",,N/A,15,0
Bellarmine Knights,52,2016,SoCon,912,12,"Kalish, Evan",,Fr,13,11
Bellarmine Knights,52,2016,SoCon,912,15,"Keding, Gabe",,Fr,2,0
Bellarmine Knights,52,2016,SoCon,912,49,"Killion, Cole",,Jr,13,7
Bellarmine Knights,52,2016,SoCon,912,36,"King, Nick",,Fr,14,0
Bellarmine Knights,52,2016,SoCon,912,55,"Kirkby, Tyler",,Sr,0,0
Bellarmine Knights,52,2016,SoCon,912,8,"Krambeer, Joe",,N/A,1,0
Bellarmine Knights,52,2016,SoCon,912,29,"Liddy, Eric",,Fr,3,0
Bellarmine Knights,52,2016,SoCon,912,6,"Macko, Graham",A,Fr,2,1
Bellarmine Knights,52,2016,SoCon,912,50,"Miller, Ian",A,N/A,14,5
Bellarmine Knights,52,2016,SoCon,912,22,"Nangle, Tyler",,So,9,1
Bellarmine Knights,52,2016,SoCon,912,40,"Perkins, Jack",,So,15,1
Bellarmine Knights,52,2016,SoCon,912,26,"Plisco, Michael",,Sr,13,0
